and black dogs playing water .,6
two dogs are in the murky water,6
dogs in a stream .,6
dogs stand chest deep in water , next to a stick .,1
dogs wearing collars stand outdoors in water up to their chests .,0
large brown dog and a large black and white dog running together,0
dogs are running in a grassy field .,6
dogs , one brown and white and one black and white , run on a field .,9
dogs run and bark outdoors , one white and brown , one white and black .,0
lean dogs , one brown and white and one black and white , run together .,0
brown dogs playing some water,6
brown dogs play in shallow water,6
brown dogs play in the water .,6
dogs ankle-deep in water .,7
dogs in shallow water .,6
child is holding up a camera in front of its face .,6
young child with black hair is taking a picture with a Canon camera .,1
child holds up a big camera to take a photo .,1
child is holding a camera up close .,6
person is holding a Canon camera .,6
family jumps into a blow up raft in their living room .,2
group of young children playing on a plastic boat inside a house,9
are playing in a raft inside of a house .,6
kids are wrestling on an inflatable raft,6
parents and a young girl blow up a raft .,2
fluffy black and grey dog in the grass .,6
gray dog is in grass .,6
gray fuzzy haired dog has its nose in the low cut grass it is standing in .,1
small , fluffy , grey dog is in the green grass .,6
black and white animal is in the grass .,6
ladies are wearing nothing except body paint and riding on bicycles in a street fair .,0
nude women painted black and white are riding bicycles on the road .,0
painted women ride bicycles on the street with onlookers nearby .,0
woman wearing body paint ride bikes through a crowd .,1
women in costume ride bikes .,3
naked woman covered in mud in front of a crowd,7
naked woman covered in paint,7
topless woman is covered in mud .,7
woman covered in mud in crowd,7
woman smeared with brown substance , blurry crowd in background .,6
couple in a restaurant are holding hands .,6
couple holding hands across a table .,6
couple is sitting in a restaurant holding hands .,6
dimly lit room with several individuals including a young man and woman holding hands across a table .,0
man and woman are sitting at a restaurant table holding hands .,6
oriental girl wearing a yellow apron and a stocking cap .,6
oriental woman who is wearing a hat walks down the busy street .,1
person wearing a yellow apron looking toward other people .,6
person with a yellow apron walking .,6
woman wearing a yellow apron and a knit hat walks among other pedestrians .,2
black dog biting onto something is swimming in the beach .,2
black dog with a stick swimming in the ocean .,6
dog with a Frisbee , swimming in a lake .,6
black dog swimming in the ocean with something in his mouth .,6
swimming in the water with a stick .,6
black dog and brown dog are running around in the sand .,6
black dog plays with a brown dog on the sand .,6
brown dog and a black dog in the sand .,6
dogs one black the other brown on a sandy ground the tan dog is behind the black dog .,1
dogs playing on a sandy beach,6
group of kids jumping into a swimming pool .,6
boys in the middle of the air about to jump into the pond .,1
young boys in swim trunks jump into a swimming pool at the same time .,0
young boys with only trunks on are jumping into a swimming pool,1
jumping into the pool .,6
female on a bike is wearing black wings , and a metal halo , while others walk by .,0
girls in a strange outfit rides her bike .,9
woman in a costume riding a bike .,7
woman wearing a brown costume and fuzzy black wings is riding a bike,9
woman wearing paint and costume pieces rides a bike on a busy street .,1
group of boys is watching another boy walk away .,1
group of boys with croquet equipment stands on a lawn .,9
kid runs in the opposite direction of others who were playing a game .,3
are standing outside of a brick establishment whie one boy starts to run .,9
pre-teen boys posing in front of an old building,7
boy in a white t-shirt is splashing in shallow water .,7
boy in white and red is at the beach .,6
child playing in water .,6
young boy wearing a white shirt is playing in the sea on a beach .,1
running through the water at the beach,6
car is parked in a graffiti filled street .,1
graffiti defaced wall serves as the gathering of a few people nearby a car .,0
people huddle against a wall .,6
adults stand by a wall covered in art graffiti at night .,7
people talk to a street person in front of wall of graffiti,7
girl wearing a fairy costume rides a tricycle .,6
girl wearing a fairy costume rides her tricycle,6
small girl dressed in a green fairy costume is riding a big wheel bicycle .,1
young , blonde girl in a fairy outfit is riding a pink and purple tricycle .,3
young girl wearing a green fairy costume riding a bigwheels,7
boy and a dog are running down a hill away from a crowd .,6
boy and a dog run ahead of a group of people .,6
group of children running down a hill .,6
group of children running with a dog down a grassy hill .,6
little boy and a dog run down a hill , behind them , a boy on a mini cycle and a shouting family .,0
bunch of people on the beach at sunset .,6
people are walking towards a group of people on the beach at sunset .,9
people walking along the beach at sunset towarn a group of people .,9
people walking along the shore at sunset .,7
people walking on the beach at sunset .,6
black man in a red shirt .,6
man sits on a train with a suit and red shirt .,2
man who looks sad holding a tissue riding on a city bus .,7
man in red shirt with tie sitting on a bus,6
man in the red shirt and flowery tie is sitting on a bus by the window .,2
child on an amusement park swing ride .,3
lone swinger on a swing ride at the fair .,3
person sits in a chair suspended by chains at an amusement park .,7
rides high on fair swing .,1
is sitting in a swing on a carnival ride .,2
brown and white dog is leaping over a log in a field while another dog follows behind it .,0
harnessed dog leaps over a log as another dog follows behind .,3
brown and white dogs , one jumping over a log while the one behind runs through the grass .,0
dogs are running through a field filled with logs .,1
dogs in harnesses running in tall grass .,6
couple walking alongside a waterfront next to a city .,1
group of people are walking down a sidewalk beside the beach .,6
walking down a sidewalk on a beach .,6
walking down trail beside water,6
man in shorts and the woman with a dress are walking on the beachfront path .,9
dogs play in grass .,6
dogs running in grass,6
pale dogs run in grass .,6
white dogs run on the grass next to a road .,6
white dogs run side by side in green grass .,6
gymnast is bending over on a yellow mat on the grass .,2
wrestler jumping and pointing at the mat .,6
young wrestler being thrown to the yellow mat .,6
person in the blue shorts is wearing black shoes with white stripes .,2
